alpha0,alpha1,alpha2,alpha3,alpha4,alpha5,beta1,beta2,beta3,beta4,beta5,lambda0,sigma2,xi
2.372464047629059,-2.6829655308910425,-1.2455532596153396,-1.9699441993185767,-2.295606148508421,-2.106207270625721,33.35753384600729,6.465299339517497,10.822135075500883,7.062267073269465,0.4800229694089369,8561.433269150592,0.1878841350586996,-0.005341141838564063
2.369530578031932,-2.766683622765976,-2.174844003203194,-1.9021744690250673,-1.218985204037338,-1.684297926822631,33.009319135686056,6.665065193803416,10.678761171666322,6.658591137074187,0.59928137062308,8582.671525015643,0.19067623204613385,-0.005570928528293308
2.371284956059334,-3.5154181843728645,-0.8395652836162443,-1.8075243870529052,-2.1051034830034747,-1.5637634109571636,33.33936681198767,6.5272712098141765,10.577740410947381,7.011535008169918,0.6004554159677378,8528.40246243253,0.18797996689201119,-0.005354923360886077
2.3743389781965303,-3.4974292916032104,-0.9848215938277198,-2.1405847704598386,-2.0619053166953987,-1.761760943695192,33.32418014886506,6.498799680860516,10.714981696217148,6.967802035789708,0.7075368196955147,8471.911784082466,0.18854271487955795,-0.005147096611488081
2.371309458390303,-3.636082372980766,-1.1673521090738865,-2.356758109875993,-1.6832576769718621,-1.0855296673589725,33.722948361301334,6.473546350035351,10.788756582462565,7.105363068925057,0.5364806450308816,8469.14963696826,0.18395510243096286,-0.005134887430173593
2.3639653784856347,-2.3991412727133765,-1.7589074923041328,-1.8471002107361258,-1.470620351819673,-2.412059840433275,33.47259065402918,6.54760798519501,10.55014891903081,7.369943286080321,0.3245501042043716,8500.464111357873,0.1888080570778851,-0.005311464512711592
2.3644027687573916,-2.396625091188004,-2.064707133636216,-2.5664460639009485,-1.4292718293758282,-1.3209829075922743,33.15822863202759,6.4769373461105175,10.978427733597384,7.0113385861578745,0.4696320103090931,8518.646611813638,0.18773316442882212,-0.005131329581235419
2.368204616038967,-2.7778935875575264,-1.1413940043641877,-1.988020741969,-1.8189678608399862,-2.242095099197437,33.27340968265208,6.556333829281654,10.592450239320701,7.044549043681228,0.678696103880182,8466.101736522087,0.18924451602481734,-0.0052794769371257875
2.3619428307886032,-2.665915703747401,-0.8916922258599631,-1.5815859650429136,-2.1085477774559602,-1.865935172592558,33.57991294648498,6.384271289516416,10.615241328823842,6.730059269990103,1.0471523303236423,8506.159687887846,0.18509622970654432,-0.005218444611215133
2.3737192425239626,-2.8580825636976317,-1.994186102822771,-2.2237919629643756,-2.1603343378864137,-1.103735632213663,33.419907113130854,6.396615171421053,10.726709515333354,6.321324667950022,1.1743106104155046,8490.776095226698,0.1868188595146247,-0.0050432591561285385
2.375372448363051,-2.0345806528492414,-1.8384311243838414,-2.607764071871188,-2.7280850268358385,-1.8140348596272613,33.569705613600895,6.366918382278107,10.779890579232703,6.753158525573558,1.0731487925241157,8389.610571453528,0.1845949160839689,-0.00477878898011874
2.3626225508283927,-2.439864145778167,-1.6543406716899964,-3.0594001668775483,-1.4846336510161473,-1.3798114521100207,33.813956237066776,6.466134761417185,10.659853336640845,6.714219914087734,0.8500453664454843,8400.227519002055,0.18679612590925973,-0.004962506027970183
2.36081711462796,-2.5083228854635706,-1.122972618286641,-2.6241937743640635,-1.6293952828605838,-1.4786305771706378,33.49377356765543,6.276586818857282,10.593449462223889,6.678173006931671,1.028440810928846,8522.218236595361,0.18646589817590206,-0.00543100922246176
2.3649669199265024,-2.745818635326263,-1.09210143678819,-2.302872979317867,-2.085952967209268,-1.5945322382456826,32.6291966624656,6.632296328849351,10.613273885782071,6.5513512719047124,0.8529323852275376,8636.407602722202,0.18267760116205983,-0.005112109314433336
2.3678612258158744,-2.2309411439723954,-1.1484130666175432,-2.6900464141872042,-1.3534016581459778,-2.097067945496895,33.36266387022245,7.036100217509839,10.648701463613437,6.214329760688382,0.5913547732916118,8610.037734691783,0.18717256166424218,-0.005448119471063397
2.3745276382277476,-3.401320379423032,-1.062415217948067,-1.6284343486184065,-2.4578914504615152,-1.190773967541919,33.75106170809733,7.095994867074561,10.453689454463001,6.170886340807189,0.6773267678242608,8612.653382022345,0.1873073373351093,-0.005399251318509604
2.363676076870245,-2.5006269560357497,-0.42233094476643196,-2.3779708696933852,-2.4942857194199988,-1.9039798253447704,33.488119664571826,7.297900146993504,10.669828923939924,6.2239560964911504,0.543671450320897,8404.117809987778,0.1897771893685977,-0.005249244028716509
2.3576904662477594,-1.7259722793924128,-1.039618494761731,-2.56200897762825,-2.0205282595375977,-1.2529680476936536,33.116742174824076,6.883726121176946,10.697791018928232,6.440774349265491,0.48856935893273673,8562.650034640898,0.18830371453999448,-0.005508842092024143
2.3699585786592743,-2.5093720686513077,-1.0096500748958706,-3.0007970814241602,-2.4798893395575035,-1.0849295631133855,33.289675994678106,7.066446272170195,10.699991781527945,6.445671223050871,0.46012294046690455,8547.01137513186,0.18907795343597844,-0.005167260744133767
2.3730848597254544,-2.3329313264003564,-0.9342967953234443,-2.1753517185187845,-3.0651812798279288,-1.2620620566345722,33.114517347085645,7.03147585266683,10.705374878159358,6.5985749510828,0.6221370695614697,8498.892573507625,0.1856790779100452,-0.005148810328606394
2.3804449045592455,-3.0259729485170617,-0.9504533729316904,-2.769718553396362,-2.4300248381678826,-1.658124327558208,33.60384408887758,6.865488102108368,10.8313621041182,6.48256458682451,0.6319159504851503,8437.607997345722,0.1865674055720363,-0.005261280453281494
2.367113919907708,-3.229232125556275,-0.40533228753623674,-2.8966905785591264,-1.6942858504938898,-1.0576132486495544,33.570870131015425,6.654876293923048,10.568405067580324,6.617275945998751,0.8326184902794556,8590.067546931177,0.18664109201389317,-0.005253890017064704
2.3623179737755096,-2.7153865167812308,-0.45212383811065343,-2.214062075994593,-2.039816995411142,-1.8244455561485535,33.347677860017036,6.6900395425516646,10.559726420593476,6.966988910181233,0.6420787073801638,8489.54784444798,0.1857509354109127,-0.005479106309646186
2.3750388942871408,-2.0352199373580526,-1.4708315114214874,-2.7202764584542556,-2.2762484095515028,-1.7088714651903905,33.429512588442186,6.822913590531722,10.61037650855055,6.579184116984543,0.6615387655286835,8505.657710353747,0.1888966205956178,-0.005213805741866085
2.3744656514102283,-2.525883259487402,-1.28617388088662,-2.464252646251156,-2.7426851923855264,-1.770629226890132,33.35403220841565,6.792336057545963,10.914269372173395,6.10739206468773,0.7806068086091627,8498.886169850184,0.1873558919837841,-0.005432998069157493
2.354324987217798,-2.738693869841599,-0.8551751336766932,-1.785616320483161,-2.4140707920282494,-1.2674226257886885,33.16294810342702,6.731521672753669,10.641575647883641,6.602712500385657,0.9277577135609699,8400.317704436793,0.19128882094718513,-0.005018909962082997
2.359205210223168,-2.6920634074044485,-1.522116056708408,-1.8537331631363938,-2.118218876716846,-0.7624803105361372,33.305772380284814,7.120693520923458,10.834401778273067,6.540984703923373,0.4371234584637712,8375.856836446843,0.189383785046527,-0.005287337527743111
2.3618430434417252,-1.8889925930661269,-1.4351243862267573,-2.0058303251148635,-2.6426622424859625,-1.184163832046854,33.54575470260506,7.261665365421641,10.6178594784367,6.5226551236019485,0.37670525172623576,8405.047539152985,0.1883513199784681,-0.0051742208685867765
2.361086710483183,-2.862714683770955,-1.4307619440412995,-1.9712196812368699,-1.2863986839031685,-2.0706181165876356,33.145904481772774,7.427551741228128,10.649874929011142,6.383809802944207,0.37442063561271477,8490.593107860928,0.18777546020300193,-0.00507886039846181
2.347096125047607,-2.159483005750046,-1.0508275911096985,-1.2442016108497242,-1.6567979057388817,-1.7719271460450348,33.23765361881087,7.587675173143839,10.460403019905675,6.5544064548835195,0.3021786009146591,8449.983311991637,0.18588587150907077,-0.004957856526394148
2.352498167972031,-2.998409936804552,-1.0464743481611947,-1.9321581418680103,-1.5781529370852245,-1.0666078277218083,33.6392356219171,7.474120420421917,10.633023342137715,6.429702642335959,0.2626222758782604,8400.556847681699,0.1866227839746508,-0.00511332881179957
2.368246860273077,-2.261176872468547,-1.4626595619368563,-2.5012305474111116,-2.7008407144838773,-1.159713950451677,33.26284578120513,7.861185289722655,10.819989140897762,5.840977397587165,0.1711012324520923,8403.030495693953,0.18835453541095107,-0.005357707120003348
2.360281901490184,-2.0411326747274865,-1.47869873576248,-1.9935546304743788,-1.7567490902381127,-1.278810258079894,32.980771344672164,7.586664263699014,11.011131612350695,5.916555108936401,0.40703658893567723,8345.965816242702,0.1903194234948322,-0.005298117754802968
2.3559780979739857,-2.220875929630896,-1.9489240133758834,-1.9381713261376303,-1.3013816163357321,-1.278810258079894,33.3394925880097,7.565044245746271,10.925317669595268,5.8300167393969025,0.38245583021061114,8464.680814795867,0.1890378015686137,-0.005080868664887114
2.3674768664709895,-3.011256584691367,-2.301910782199485,-2.3434633043246356,-2.1410355169994615,-0.1013802562869623,33.216392619504674,7.289928836600169,10.997858075942563,5.891213909446435,0.5176403400550269,8361.659884868568,0.18528814493943258,-0.0054262553234036125
2.375536786342675,-3.2561739707084856,-1.3739715243972102,-2.280184897148207,-1.884704913390755,-1.6917958222534715,33.51116666726063,7.3891494296594535,10.387450823361647,6.344455555278371,0.6944576411940561,8463.680713839369,0.18802506102985547,-0.005053761115323559
2.3751939196934515,-2.2296360933538284,-1.6996233389545958,-1.981531221348493,-2.5465425080912163,-2.0499803056116,33.773112369593804,7.448377588020129,10.8827814290691,6.308280289782873,0.25362833191126866,8435.015658211218,0.1875409207853678,-0.0049631978590731676
2.371539061087253,-3.1609983330864106,-2.3659738295481816,-1.7871452276994262,-1.4461560838782652,-1.7753773755785391,33.20072400590395,7.677539902518939,10.763506643147434,5.980767974953712,0.4693842502617647,8423.337009111983,0.1892677653607863,-0.004907122339893171
2.3768480860801904,-2.034041607382911,-2.0060923361877583,-3.1559913438608946,-2.347710483156451,-1.4069113019711026,33.0590014467926,7.343244555400808,10.43908669561256,6.15761989931416,0.55522260514504,8586.259958667475,0.1887797128967481,-0.005185573482845466
